user_idx,gender,age,note_idx,note_title,note_content,image_paths
208,,,1548162,黄金微针做几次才有效果?!,"👉如果说是为了改善皮肤出油,紧致皮肤,改善细纹,提亮肤色,一般1到2次就能看到效果 👉如果是比较明显的毛孔粗大,痘印,可能就需要治疗5次到6次 👉最难处理的就是严重凹陷的痘坑,这个次数要多一些,具体要根据实际的情况,来判断,很严重的痘坑呢,我一般建议最好是结合点阵激光,或者一些微量玻尿酸的注射,或者脂肪胶填充,或者环钻技术,联合治疗,从而达到一个比较好的效果,痘坑的治疗是3次一个疗程,一般要两个疗程。 #瞿安康[话题]# #黄金微针第5代[话题]# #做几次有效果[话题]#",
208,,,1972093,无语了!到底是谁说它不能治痘坑...,"😅到底是谁在乱说黄金微针不能治痘坑啊! ✅大家都知道黄微是结合射频和微针释放能量,刺激胶原新生,达到紧致嫩肤抗衰的作用。 👍🏻作为六边形战士的它,可以改善痘痘/痘印/痘坑/毛孔/细纹/控油等问题。 ❗️它的非绝缘微z释放的能量高,能够达到微剥脱的效果,对浅痘坑(如滚轮/厢车型)改善也很大,叠加三次效果更好! 👉🏻只是冰锥型痘坑效果微乎,需要上到up点阵来改善, ✅局灶性光热作用,激光在皮肤上平均打出细微的小孔,刺激胶原和修复,作用深度在4mm,冰锥样深层痘坑简直瑞斯拜! 💯靠谱仪器+操作手法依旧是关键,有其他想要了解的可以问 #皮肤[话题]# #黄金微针射频[话题]# #痘坑[话题]# #痘痘[话题]# #医美[话题]# #变美[话题]# #毛孔粗大[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_102/1020335/4593780.jpg
208,,,941919,黑色素克星❗️纯净光美白淡斑❗️真的好猛❗️,"脸上各种斑点、色沉、小印子❗️还容易反反复复😢很闹心是不是❗️而且用护肤品改善起来还相当吃力❗️想淡化斑点印子,让脸上的皮肤快速的白净起来❗️卡预算又没有精力和时间去院子里面做光电项目的❗️这个DLUS半导体纯净光美容仪,可以安排起来❗️太牛了❗️ #美容仪[话题]##DLUS[话题]##DLUS纯净光[话题]##淡斑[话题]##家用美容仪[话题]##美容仪测评[话题]##美容仪推荐[话题]##美白仪[话题]#",
208,,,1002875,千万不要为了祛痘打黄金微针!,"因为黄金微针根本就不是用来去痘坑的...🙃但u1s1,做了三次黄金微针后,虽然痘坑真的平了不少,之前的月球表面也都平整多了,但是打完第三针后过了不到一周,就开始长囊肿😭之前也有听说过类似的打了两次之后,毛孔变大,痘坑变大成了疤痕,直接毁脸... 说白了,总结下来经验: ✅不要盲目听从大白的所谓什么多疗程,有些👨‍⚕️第一次打就900发起步,能量已经很高了,第二次第三次还哐哐往上加😅 ✅正常经过黄金微针治疗后,引发的无菌性炎症主要会在手术后的一周内集中显现。每次治疗后的针孔,在大约12小时内就能自然愈合。至于面部潮红的情况,预计会在治疗后的一周内逐渐消退。如果出现其他副作用,最长也应在两周内得到显著的恢复或消失,实在没减轻的,要及时去医院 ✅想要去痘坑的宝子可以试试艾维岚,童颜打痘坑,一般一次就能看到效果,身边的同事刚月初打过一次,下月打算打第二次 ✅黄金微针效果因人而异,满脸痘痘粉刺、皮肤有严重炎症的就建议不要做了,个人建议是先去刷酸吧,就先别碰要破皮的项目了... ❗️❗️❗️打针要擦亮眼睛,一定要找技术、💊物、审美均在线的👨‍⚕️,之前整理过各大城市的白名单,有需要的宝子留下城市,把名单发给你们,看到就回! #黄金微针射频[话题]# #黄金微针术后[话题]# #黄金微针功效[话题]# #毛孔粗大[话题]# #第五代半岛黄金微针[话题]# #黄金微针恢复期[话题]#",
208,,,1215472,"准备第三次黄金微针了,给我坚持的动力","想看看你们做的黄金微针效果,让我坚持下去#护肤分享[话题]# #点阵激光[话题]# #黄金微针射频[话题]# #皮肤护理[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_111/1112331/4982962.jpg
208,,,880760,黄金微针+皮下分离爆痘了😭,#痘坑[话题]# #黄金微针射频[话题]# #皮下分离[话题]# #痘痘[话题]# #痘痘肌[话题]# #痘痘肌肤[话题]#,
208,,,1017448,黄金微针➕点阵激光,#点阵激光[话题]# #黄金微针射频[话题]# #痘坑[话题]#,
208,,,1450998,黄金微针➕点阵激光 第五天恢复情况,"脸上的结痂还没掉,看上去黑黑的 二维码就是一个个小的结痂 红色退下去不少 这两天皮肤有点痒!! #点阵激光[话题]# #黄金微针术后[话题]# #痘坑[话题]#",
208,,,1569246,黄金微针和点阵激光应该如何选择呢,#杭州黄金微针[话题]# #黄金微针射频[话题]# #杭州点阵激光[话题]# #点阵激光[话题]# #黄金微针功效[话题]# #点阵激光祛痘坑[话题]# #痘痘肌肤[话题]# #痘坑痘印[话题]#,
208,,,944759,"黄金微针,我的皮肤小救星!","[哭惹R]脸上的痘坑超级明显,本来就是油皮容易长痘,结果爆痘期来的措不及防...导致后面我的脸上全是坑坑洼洼,一条山路十八湾了。后面用过各种护肤品,也只是把红印和痘痕减轻了,都是痘坑痘印怎么都恢复不过来。直接让我不敢与人直视了! · [皱眉R]后面了解到黄金微针可以刺激肌底胶原蛋白再生,有皮肤再组织修复的功能。决定去试一下。我联系到的是武汉市第三医院的黎媛医生。不管大手术小手术还是找公立大医院做比较靠谱,而且黎医生在网上的口碑也非常不错。 · [赞R]现在已经做了三次了。最近一次用的仪器是五代半岛,没有之前做的那么疼了!(怎么不早点出来,之前真的很痛)但是疼痛也是值得的,是真的很有效果。每一次都能清晰的感受到痘坑的减淡,而且皮肤也变得细腻,出油情况也很少发生,现在化妆基本都不卡粉!,直接改变了我的肤质~ · [放大镜R]黎医生之前根据我的情况是安排了三次微针为一个疗程,但是看到效果后我还是打算再多做一两次。是真的很值得,也很幸运了解到了黄金微针。 #黄金微针射频[话题]# #武汉黄金微针[话题]##武汉热门医生[话题]# #武汉第三医院黎媛[话题]# #变美[话题]# #痘痘[话题]# #痘痕[话题]# #痘印[话题]#",
208,,,880060,"痘坑修复,黄金微针➕点阵,疼,但真的值!","我一直想修复面部的痘坑,咨询了好多家机构,面诊了好多医生。 最终选定靠谱的大白确定了方案:三次点阵(剥脱)➕2次黄金微针(五代),历时一年半。 终于,看到了不错的反馈。 中间无数次想放弃,觉得没效果,大白一直安抚我的情绪,鼓励我做下去,说中途放弃最可惜! 还好我坚持下来了。 疼是真的疼,但效果我是满意的! #痘坑修复[话题]# #痘印痘坑[话题]# #皮肤粗糙[话题]# #黄金微针射频[话题]# #剥脱点阵[话题]# #昆明[话题]# #昆明卓星[话题]# #毛孔粗大[话题]# #皮肤管理[话题]# #保养[话题]#",
208,,,1111598,痘坑不严重 除了点阵可以考虑黄金微针?,#黄金微针射频[话题]# #八大处激光[话题]# #八大处祁珺[话题]# #点阵激光[话题]# #点阵激光祛痘坑[话题]# #痘坑[话题]# #痘印[话题]# #黄金微针功效[话题]#,
502,female,23-25,1498565,有点不想谈了...我不知道该怎么说,"在这聊天图片前, 我们最近都挺忙的,然后他说他课好多好累,刚好我说想出去附近吃好吃的,他就说那一起出去放松一下,晚上在外面睡吧,好久没色色了啥的,正好释放一下压力。可是我听了感觉心里有些不舒服,难道要做那些事来释放压力吗? 但是我还是答应他了。 吃完饭分开之后,他又给我发信息(图一),说累考试复习不过来,我就来了一嘴不出去玩了,他就不爽了说我出尔反尔...后面我跟他实话实说,他回复也挺敷衍的...难道出去过夜一定要做那个吗...我不知道为啥,我真有点不想...而且大姨妈也是快要来了...好累啊... 其实我感觉我跟他一些想法有些不合适...但是有时候也是避免吵架,他也说懒得跟我吵(在一次九月份大矛盾之后,我们就很少吵,有时候是以开玩笑的形式来结束话题) 可是感觉分开又会舍不得...好烦啊... 谁能给我出出意见 #恋爱指导[话题]# 后面三张是我刚才跟他讲的,我觉得他不尊重我,他一开始都不理解我说的,很无语,后面他说是他的问题...就没下文了...我不知道该怎么说了",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/797776/3580552.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/797776/3580553.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/797776/3580554.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/797776/3580555.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_79/797776/3580556.jpg
502,female,23-25,1119477,素颜素颜,#漫画[话题]#,
502,female,23-25,1569874,"猜猜哪一张读研前哪一张读研后,两张差20斤",#研究生日常[话题]# #天真蓝[话题]# #海马体[话题]# #证件照[话题]#,
502,female,23-25,1617018,"不带标题,看看有多少认得出是谁",None,
502,female,23-25,1609504,nan,关晓彤有一张照片特别美特别韩系是坐在椅子上类似于室外咖啡馆的照片 谁有[哭惹R][哭惹R][哭惹R]特别惊艳,
502,female,23-25,1454350,说一句我是Neva Hu死忠粉不过分吧?!,"质量、版型、风格、价格全都在我的舒适区内[笑哭R] 当脑子里有“买衣服”这个想法,第一时间就是打开淘宝搜neva新品,只要能把自己塞进去的款,统统都拿下[派对R]好爽!!!!!! 太喜欢了!只是推荐给身边朋友们远远不够!要推荐给所有能看见的小红书姐妹[飞吻R] #NEVAHU[话题]# #NEVAHU穿搭[话题]# @NEVA HU #穿搭[话题]# #极简穿搭[话题]# #极简美学[话题]#",
502,female,23-25,893819,真实购买|🍑女装版型很好的店铺,"本人,174cm,52 ~57kg,体重随季节变化。 常年回购的店铺[赞R] 这个是按喜爱度排名的,主打版型很好。 质量有的可以能对得起价格,这个并不绝对。[赞R] 不过单从版型来看对得起价格的🍑店铺。 1️⃣SUNONEONE 她们家裤子版型绝了,合适🍐身材。 特别修饰腿型。 2️⃣NEVA HU 她们家打底和皮衣版型绝了。很有设计感。 3️⃣Liilou 她们家质量也很稳定,版型也真的棒。 对身材包容性强,怀宝宝🍼7个月的时候,可以穿她们家的L号。 4️⃣左佳琪 她们家得挑,比较合适一身入。就是根据她们家的图,上半身下半身内搭都买。 单独买一件,觉得不是特别百搭。 5️⃣区区欧阳 她们家总有明星单品,买销量最好的,一定没错。 #有质感的女装店铺[话题]# #分享店铺[话题]# #私藏店铺[话题]# #宝藏店铺[话题]#",
502,female,23-25,1477940,NEVA HU|这期真的好好看!,9.5 20:00🆕 #漂亮衣服都在这里[话题]# #晒晒我的购物车[话题]# #穿搭合集[话题]# #私藏店铺[话题]# #时髦单品[话题]# #穿搭[话题]# #秋季穿搭[话题]#,
502,female,23-25,1972429,🛒电商打工人购物57.0|拒绝❌无效购物,三月购物总结。 绿色无广自用~ [清单R]NEVA HU方领短袖 [清单R]3ce 芋泥盘 [清单R]维密内衣 [清单R]元气达人泡脚包 [清单R]苏宁易购电动红酒开瓶器 姐妹们理性种草 快乐购物[玫瑰R] #我的好物清单[话题]# #日用品分享[话题]# #爱用物分享[话题]# #福子的狂买日记[话题]# #购物车分享[话题]# #购物分享[话题]# #养生日常[话题]# #眼影[话题]# #宝宝辅食[话题]# #每日穿搭[话题]#,
502,female,23-25,1058736,购物分享|她热 neva hu 瑞秋裙对比,"之前看竹子视频就种草的瑞秋裙,刚好neva hu也出了类似款,在她家买到的裙子版型质量都不错,这次就都拍了。 到手首先调色上我更喜欢她热的颜色,印象中也更接近瑞秋那条,neva感觉是深灰色,比较保守。 面料上,neva比她热厚一点,垂坠感更好。具体面料成分放在图6。 版型上,自我感觉neva是直身修身,她热是掐腰修身,或许正是因为版型想要呈现的效果不同,所以选择了不同材质的面料。 图4两条叠在一起能看到版型长度对比,neva快到我膝盖,她热在大腿下部。 综合下来,neva是一条比普通西装裙要有趣一点的西装裙,如果想穿瑞秋裙这个款式,但不希望太过修身,建议买neva;如果想更接近瑞秋裙,上身想要更性感俏皮一点的效果,建议买她热。 最终决定选她热,但xs码对现在的我来说有点太紧了,准备重新拍s码。 #瑞秋裙[话题]# #瑞秋穿搭[话题]# #她热[话题]# #nevahu[话题]# #NEVAHU[话题]# #购物分享[话题]# #购物开箱[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/913531/4115111.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/913531/4115112.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/913531/4115113.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/913531/4115114.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/913531/4115115.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_91/913531/4115116.jpg
502,female,23-25,1132156,没想到现在200+还能在网红店买到大衣,第一次买胡艺杋的衣服 确实给了我很大的惊喜 主打欧美简约风 版型深得我心 搞得好像接了他家广子哈哈哈哈#高个子穿搭[话题]# #大衣穿搭[话题]# #网红女装测评[话题]# #显瘦穿搭[话题]#,
502,female,23-25,1381307,有人对neva hu这家内搭感兴趣吗?,"感觉搜内搭还蛮多推荐这家的,先买了几件准备试试,感兴趣的人多的话周末拍个测评? 超普通身材,160,56kg,有小肚子hhhh #服饰穿搭[话题]#",
502,female,23-25,1327938,nan,"这么一看,他俩全套装备都换掉了,最后退出的是蓝色箱子?",
502,female,23-25,1093208,用了几十瓶洗发水后决定回购的,"油头 细软塌 这9瓶,你们随便用,有一瓶不好用来找我算账,狠狠骂死我!!!!",
502,female,23-25,973045,俩主理人大打出手的原因是?,Milkshot最近准备出一款藏青色拉链卫衣 需要在两款刺绣图案之间2️⃣选1️⃣ 头大 真快吵起来了 有热心肠的朋友快来帮我们选一选哪款刺绣更好看 我们再抽一位朋友送一件我们长袖T作为我们的一点小心意❤️ ps: 预告一下这款【藏青拉链卫衣】冬天来了 内里做了加绒 还配套一条【直筒卫裤 】套装的搭配很casual~ 近期会上架 可以期待一下咯😆 #Milkshot[话题]# #卫衣套装[话题]# #我的运动日常[话题]# #城市里最后的牛仔[话题]# #绝对色感[话题]# #newvintage[话题]# #enfp[话题]# #松弛感[话题]# #刺绣图案2选1[PK]#,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_71/717311/3194914.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_71/717311/3194915.jpg
502,female,23-25,1072588,我在家唯一的使用大权......,"就是我可以同时开四瓶洗发水来回换着用!也可以同时开四管牙膏,父母不会管我,还会问我哪个好用哈哈哈哈 #洗发水[话题]##日常好物[话题]##日常生活[话题]##牙膏[话题]##从头爱自己[话题]#",./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_82/823380/3705690.jpg
502,female,23-25,1266155,30+有点小钱的女生双11必买小众贵价洗发水,资生堂家的美发线💇🏻‍♀️ 我从大学开始就用到现在 包括很多美发沙龙的护理用的也是用的资生堂生机洗发水 国际顶尖个护美妆集团研发加持 它的实力我就从来没怀疑过 年纪上来后越来越重视头皮的养护 最近痴迷于这瓶生机洗发水 用护肤的里面来做护发 真是有点东西 头发被越养越好!! - 其实像出油、毛躁干枯容易断裂 这些问题跟我们的头皮健康是息息相关的 随着工作压力的增大 我也发现近两年头发越来越容易出油 还经常一洗掉一大把 看起来也没有那么有光泽了 这款主打中西合璧吸引住了我 护肤级别的头皮养护+养发配方📝 从头皮开始解决头发问题 还有水杨酸、烟酰胺等明星控油抗氧成分 深层清洁头皮、调节头皮环境的水油平衡 再运用了资生堂的发丝净创技术 通过应用离子导入技术 能够很好的把让头发变粗糙的元凶Ca2+去除 还能防止它再次吸附 内护外域的双重保护修护科技 调理健康的头皮环境 一头秀发真是手拿把掐🤏了!! - 挤出来是透明啫喱质地 徒手就能揉搓出丰富的泡泡 味道非常清新淡雅 前调是清爽的甜橙和苹果香 紧接着就是茉莉和柠檬草的清新淡雅 后调是温暖的麝香🪵 让人很放松 每次洗头发就像自己在家做了个高级沙龙护理 一整天的疲惫感都洗掉了 吹干后感觉人都轻了 感觉整个头皮都呼吸 非常蓬松轻盈 看起来发量都多了 不仅蓬松 顺滑感也是没得说 用了大半瓶 肉眼可见头发越来越顺滑有光泽 发缝都没有那么明显了 我妈妈都夸最近头发护理得很不错 果然咱们亚洲人还是得选择 专门为亚洲人研发的洗发水!! 双十一的必囤清单➕1~ 有点小钱的姐妹拿下它! - #资生堂[话题]# #资生堂生机洗发水[话题]# #洗发水[话题]#…,./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972687.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972688.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972689.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972690.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972691.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972692.jpg|./images/mnt/ali-sh-1/usr/lihaitao/process_0106/image/part_88/880558/3972693.jpg
